Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt211228_cp4_q1_s10,detail,,<span class='scene-font-katari'>しかし、いずこからか</span><br><span class='scene-font-katari'>湧き上がった力も</span><br><span class='scene-font-katari'>傷ついた体では扱いきれず──</span>
Japanese,scene_evt211228_cp4_q1_s10,detail,ビィ,[플레이어]っ！！
Japanese,scene_evt211228_cp4_q1_s10,detail,ル・オー,ヒトの肉体の限界か。
Japanese,scene_evt211228_cp4_q1_s10,detail,,<span class='scene-font-katari'>倒れ伏し、意識を手放した</span><br><span class='scene-font-katari'>[플레이어]に</span><br><span class='scene-font-katari'>ル・オーは探る目を向ける。</span>
Japanese,scene_evt211228_cp4_q1_s10,detail,ル・オー,…………
Japanese,scene_evt211228_cp4_q1_s10,detail,ル・オー,──っ！
Japanese,scene_evt211228_cp4_q1_s10,detail,シエテ,朝から甲板が騒がしいと思ったら……<br>[플레이어]に与えられた試練、<br>と言ってもこれはやりすぎだろう。
Japanese,scene_evt211228_cp4_q1_s10,detail,シエテ,これ以上やるつもりなら、<br>俺も本気を出すしかないんだけど……
Japanese,scene_evt211228_cp4_q1_s10,detail,シエテ,世界の理相手とはいえ、<br>ただじゃすまない程度の抵抗は<br>できるよ？ どうする？
Japanese,scene_evt211228_cp4_q1_s10,detail,ル・オー,…………
Japanese,scene_evt211228_cp4_q1_s10,detail,ル・オー,涯てと響き合う者、か……<br>検討の余地があるようだね。
Japanese,scene_evt211228_cp4_q1_s10,detail,,<span class='scene-font-katari'>[플레이어]を一瞥した</span><br><span class='scene-font-katari'>ル・オーはそのまま身をうねらせ</span><br><span class='scene-font-katari'>騎空艇から離れ姿を消した。</span>
Japanese,scene_evt211228_cp4_q1_s10,detail,シエテ,ふぅ……
Japanese,scene_evt211228_cp4_q1_s10,detail,シエテ,涯て、ねぇ……<br>まぁでも今はそれよりも……
Japanese,scene_evt211228_cp4_q1_s10,detail,ルリア,[플레이어]っ！<br>[플레이어]、<br>しっかりしてください！
Japanese,scene_evt211228_cp4_q1_s10,detail,ビィ,<span class='scene-font-4'>目を開けてくれよ、</span><br><span class='scene-font-4'>[플레이어]……！</span>
Japanese,scene_evt211228_cp4_q1_s10,detail,シエテ,ふたりとも！<br>[플레이어]ちゃんは<br>俺が運ぶよ。
Japanese,scene_evt211228_cp4_q1_s10,detail,シエテ,ルリアちゃん。<br>悪いけど、回復魔法が使える団員さん<br>呼んで来てもらえる？
Japanese,scene_evt211228_cp4_q1_s10,detail,ルリア,あっ……はいっ！
Japanese,scene_evt211228_cp4_q1_s10,detail,シエテ,ありがと！ さ、ビィくん。<br>俺の両手が塞がっちゃうから、<br>ドアを開けたりするの手伝って。
Japanese,scene_evt211228_cp4_q1_s10,detail,ビィ,お、おう……！
Japanese,scene_evt211228_cp4_q2_s10,synopsis,,団員達の治療を受け眠る[플레이어]。ビィは周囲から休むよう勧められるも、[플레이어]の横にずっと付き添う。[플레이어]が微睡みの中で、風邪をひいてビィに看病された子供時代の夢を見る中、ビィは自分が[플레이어]に何もしてやれないことに苦しむのだった。
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>ル・オーとの戦いの中で</span><br><span class='scene-font-katari'>大怪我を負った[플레이어]は、</span><br><span class='scene-font-katari'>団員達による治療を受けた。</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,シエテ,傷は回復魔法で塞がったけど<br>大量に血を失ってるし、<br>魔法そのものが負担になる。
Japanese,scene_evt211228_cp4_q2_s10,detail,シエテ,あとはその場その場で対処して、<br>容態が安定するまで<br>待つしかないね……
Japanese,scene_evt211228_cp4_q2_s10,detail,ルリア,[플레이어]……
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,…………
Japanese,scene_evt211228_cp4_q2_s10,detail,ルリア,大丈夫……ですよね……？<br>皆さんが手を尽くしてくれて……
Japanese,scene_evt211228_cp4_q2_s10,detail,ルリア,それに、それに[플레이어]は……<br>いつだって、どんな大変なことだって<br>乗り越えて……きたんですから……
Japanese,scene_evt211228_cp4_q2_s10,detail,ルリア,きっと……
Japanese,scene_evt211228_cp4_q2_s10,detail,シエテ,…………
Japanese,scene_evt211228_cp4_q2_s10,detail,シンシャ,ルリアさん、シンシャです。<br>[플레이어]さんの看病、<br>交代しますね。
Japanese,scene_evt211228_cp4_q2_s10,detail,ルリア,あ……
Japanese,scene_evt211228_cp4_q2_s10,detail,ネクタル,ルリア殿とビィ殿にも<br>休息が必要です。根を詰めては<br>いざという時体が動きません。
Japanese,scene_evt211228_cp4_q2_s10,detail,ルリア,そう……ですよね……<br>[플레이어]を<br>よろしくお願いします。
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,…………
Japanese,scene_evt211228_cp4_q2_s10,detail,ルリア,ビィさん、少し休みましょう。
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,……オイラ、もうちょっと<br>[플레이어]の傍にいる。<br>ルリアは先に休んでてくれよ。
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,ほら、ルリアはさ……<br>[플레이어]と命を<br>共有してるだろ？
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,だから、ルリアが元気でいてくれたら<br>[플레이어]の回復の<br>助けになると思うんだよな……
Japanese,scene_evt211228_cp4_q2_s10,detail,ルリア,…………
Japanese,scene_evt211228_cp4_q2_s10,detail,ルリア,……わかりました！<br>いっぱい食べて、ちゃんと寝て……<br>元気でいなくちゃ、ですね。
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,おう！ ……頼んだぜ。
Japanese,scene_evt211228_cp4_q2_s10,detail,ネクタル,ビィ殿。ネクタルも含め、<br>団員達が順次交代でこの部屋にて<br>待機することになっています。
Japanese,scene_evt211228_cp4_q2_s10,detail,シンシャ,[플레이어]さんが起きた時に<br>ビィさんが倒れていたら、<br>きっとびっくりしちゃいますから……
Japanese,scene_evt211228_cp4_q2_s10,detail,シンシャ,落ち着かないとは思いますけど、<br>休める時に休んでくださいね。
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,うん……<br>わかってる。
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,わかってるんだけどさ……
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>ビィは沈痛な面持ちで</span><br><span class='scene-font-katari'>寝台に横たわる[플레이어]をみつめ</span><br><span class='scene-font-katari'>布団の外に出ている手をそっと握る。</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,[플레이어]……
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>痛む節々に難渋しながら、</span><br><span class='scene-font-katari'>[플레이어]は目を開く。</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>握られている手を握り返すと、</span><br><span class='scene-font-katari'>気づいたビィが</span><br><span class='scene-font-katari'>すぐに声をかけてくれた。</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,[플레이어]……<br>目、覚めたのか？
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,どれどれ、熱はどんなもんだ？<br>……うーん、まだちょっと高いな……
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>ビィは[플레이어]の額に触れ、</span><br><span class='scene-font-katari'>体温を確認しながら</span><br><span class='scene-font-katari'>心配そうに顔を覗き込んでくる。</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,ごめんな、雪が降ってついついオイラも<br>はしゃいじまって……いくら楽しくても<br>あんな長いこと外にいちゃダメだよな。
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>言われてから[플레이어]は</span><br><span class='scene-font-katari'>自分がビィにせがんで</span><br><span class='scene-font-katari'>雪合戦したことを思い出す。</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>あと少し、あと少し……と</span><br><span class='scene-font-katari'>引き延ばすうちに日は暮れ、気づけば</span><br><span class='scene-font-katari'>[플레이어]は風邪をひいていたのだ。</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,風邪、しんどいだろ……<br>来てくれたお医者さんは<br>ヤベェ病気じゃないって言ってたけど。
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,引いちまったら苦しいもんは<br>苦しいもんな……
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,お粥、隣んちの婆ちゃんが<br>作ってってくれたけど<br>食えそうか？
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,……そっか、喉が痛ぇか……<br>無理に食うことねぇよ！
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,ちょっと我慢して、<br>薬だけ飲んでくれ。<br>後は寝て治しちまおう、な？
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>ビィに励まされながら、</span><br><span class='scene-font-katari'>[플레이어]は苦い薬を</span><br><span class='scene-font-katari'>我慢して水で流し込む。</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,よーし、偉いぞ！<br>ちゃんと飲めたな。
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,さ、寝ちまおう。<br>……ん？ なんだ？
Japanese,scene_evt211228_cp4_q2_s10,sel1_txt,,<span class='scene-font-katari'>いっしょにねて</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,いいぜ、そんじゃちょっと<br>向こうに寄ってくれよ。<br>よいしょっと……
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>布団に入ってきたビィを</span><br><span class='scene-font-katari'>抱き寄せ、</span><br><span class='scene-font-katari'>[플레이어]は目をつぶる。</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,おやすみ、[플레이어]。<br>明日には治ってるといいな。
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>背中を撫でてくれる手のお陰で</span><br><span class='scene-font-katari'>息苦しいのが少し和らぎ、</span><br><span class='scene-font-katari'>[플레이어]は再び眠りに落ちていく。</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,,<span class='scene-font-katari'>こんな風に、ビィはいつでも</span><br><span class='scene-font-katari'>一緒に居てくれたのだ。</span><br><span class='scene-font-katari'>そう、今だって──</span>
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,[플레이어]……<br>オイラのせいでこんな目に<br>遭わせちまって……
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,なのに、オイラは<br>[플레이어]に<br>何もしてやれない。
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,薬を作れるわけでもなけりゃ、<br>魔法なんてひとつも使えねぇ。<br>何も……出来やしねぇんだ。
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,なにが相棒だよ……<br>こんな、ただ傍にいるだけで……
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,…………
Japanese,scene_evt211228_cp4_q2_s10,detail,ビィ,痛いのも苦しいのも、<br>オイラが代わってやれりゃいいのに……
Japanese,scene_evt211228_cp4_q3_s10,synopsis,,[플레이어]に付き添うビィが眠ってしまったところに、ル・オーが現れる。ル・オーは[플레이어]の傷を癒して去ろうとするが、そこにシエテが現れ七星剣をル・オーに向ける。ル・オーは七星剣を「涯てへと繋がる螺旋を励起させる器」と表し、特異点である[플레이어]がルリアやビィと共に生き続けることは世界のために意味がある、とビィの「力」を奪うことを諦めるのだった。
Japanese,scene_evt211228_cp4_q3_s10,detail,ムゲン,よいしょ……
Japanese,scene_evt211228_cp4_q3_s10,detail,,<span class='scene-font-katari'>看護役を交代したムゲンは、</span><br><span class='scene-font-katari'>椅子で寝てしまったビィを</span><br><span class='scene-font-katari'>自分の膝に乗せて楽な姿勢にさせる。</span>
Japanese,scene_evt211228_cp4_q3_s10,detail,ムゲン,おやすみ、ビィ。
Japanese,scene_evt211228_cp4_q3_s10,detail,ムゲン,[플레이어]……<br>まだおきる、ない……
Japanese,scene_evt211228_cp4_q3_s10,detail,ムゲン,きっと、おきる。<br>だいじょぶ。
Japanese,scene_evt211228_cp4_q3_s10,detail,ムゲン,…………っ！
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,静かにし給え。<br>怪我人の前なのだから。
Japanese,scene_evt211228_cp4_q3_s10,detail,ムゲン,ル・オー……！<br>[플레이어]ケガさせた、<br>また、あぶないする！？
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,いや……
Japanese,scene_evt211228_cp4_q3_s10,detail,ムゲン,これ……<br>いたい、ちがう……<br>なおす、まりょく……？
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,用事は済んだのでね。<br>失礼する。
Japanese,scene_evt211228_cp4_q3_s10,detail,ムゲン,あっ！ まつ、はなしする……！
Japanese,scene_evt211228_cp4_q3_s10,detail,,<span class='scene-font-katari'>突然現れたル・オーは、</span><br><span class='scene-font-katari'>引き留めようとするムゲンを</span><br><span class='scene-font-katari'>無視して部屋を出る。</span>
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,…………
Japanese,scene_evt211228_cp4_q3_s10,detail,,<span class='scene-font-katari'>不意に自らへ向けられた刃と</span><br><span class='scene-font-katari'>その持ち主を</span><br><span class='scene-font-katari'>ル・オーは一瞥する。</span>
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,涯てへと繋がる螺旋を<br>励起させる器か。
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,尤も、君はそれを持たずとも<br>涯てより至る力を<br>扱えるようだがね。
Japanese,scene_evt211228_cp4_q3_s10,detail,シエテ,涯て、ねぇ……
Japanese,scene_evt211228_cp4_q3_s10,detail,シエテ,俺が見る星の海がなんなのか、<br>君は知ってるってことか。
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,星の海、か……<br>つまり君は涯てに座する者の視界を<br>一時的に共有しているのだな。
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,<span class='scene-font-2'>空の……いや、この世界と</span><br><span class='scene-font-2'>あれは完全に隔絶しているはずだが……</span>
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,生み出したものとの<br>へその緒は未だに繋がり続けている。<br>似姿との接続もまた然りという訳だ。
Japanese,scene_evt211228_cp4_q3_s10,detail,シエテ,ひとりで納得されても<br>困るんだけどなぁ……
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,涯てとの繋がりを持つヒトの子が<br>こうして一堂に会することの意味は<br>私にも解らないのだよ。
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,だが……<br>きっと、この因果の収束には<br>意味がある。
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,赤の仔竜、蒼の娘と<br>共にあるべき特異点は、<br>あの特異点ただひとりなのだろう。
Japanese,scene_evt211228_cp4_q3_s10,detail,シエテ,世界の為に？
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,世界の為に。<br>時の流れを定義する我々の同格存在が<br>世界を保つよう差配しているはず……
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,私がこの世界を正す為に<br>赤の仔竜の「力」を使う訳には<br>いかないようだ。他の方策を練る。
Japanese,scene_evt211228_cp4_q3_s10,detail,シエテ,ふぅん……<br>まぁ、多分こっちにとっても<br>悪い話じゃないんだろうね。
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,さて。世界にとってはともかく、<br>ひとりのヒトの子にとっては<br>どうなのだろうね。
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,小さな犠牲を数えることは<br>我々のようなモノには<br>難儀なことなのだよ。
Japanese,scene_evt211228_cp4_q3_s10,detail,シエテ,小さな、か……
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,精々、足掻き給えよ。<br>私とて同じように足掻くしかないのだ、<br>この不完全な世界では。
Japanese,scene_evt211228_cp4_q3_s10,detail,ル・オー,そう……世界はあまりにも<br>不完全だ……
Japanese,scene_evt211228_cp4_q4_s10,synopsis,,ル・オーの癒しにより目覚めた[플레이어]。ビィとルリアは喜び[플레이어]の看病を続ける。そこに猫を探して現れたシンシャ達も加わるが、いつのまにか話の輪の中にワムデュスが混じっていた。ワムデュスは次の試練を[플레이어]に与えにやって来たのだった。
Japanese,scene_evt211228_cp4_q4_s10,detail,,<span class='scene-font-katari'>億劫なくらいに重い瞼を開き、</span><br><span class='scene-font-katari'>[플레이어]は</span><br><span class='scene-font-katari'>ぼんやりと周囲を眺める。</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,ビィ,[플레이어]っ……！<br>目、覚めたのか……！？
Japanese,scene_evt211228_cp4_q4_s10,detail,ルリア,[플레이어]！<br>あぁ、良かった……気が付いて……！
Japanese,scene_evt211228_cp4_q4_s10,detail,,<span class='scene-font-katari'>左右から顔を覗き込む</span><br><span class='scene-font-katari'>ビィとルリアに、[플레이어]は</span><br><span class='scene-font-katari'>自分が大怪我を負ったことを思い出す。</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,ビィ,一時はどうなることかと思ったぜ……<br>回復魔法でも治しきれないくらい<br>酷ぇ傷でさ。
Japanese,scene_evt211228_cp4_q4_s10,detail,ルリア,でも、ル・オーさんのおかげで……<br>なんとか持ち直したんですよ。<br>私はその場にはいなかったんですけど。
Japanese,scene_evt211228_cp4_q4_s10,detail,ビィ,治してくれたのはありがてぇけど、<br>だったら最初からあんな物騒な試練<br>やらねぇでほしいんだよな……
Japanese,scene_evt211228_cp4_q4_s10,detail,ビィ,フェディエルもそうだけど<br>本当、六竜って連中は<br>何考えてるんだかさっぱりだぜ。
Japanese,scene_evt211228_cp4_q4_s10,detail,,<span class='scene-font-katari'>心労からか深いため息を吐くビィに</span><br><span class='scene-font-katari'>何を言おうか迷う</span><br><span class='scene-font-katari'>[플레이어]の腹が鳴る。</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,ルリア,ふふ、良かったです！<br>お腹が空くのは元気が出てきた<br>証拠ですもんね。
Japanese,scene_evt211228_cp4_q4_s10,detail,ルリア,まずはスープとかお粥とか<br>消化のいいものですよね。<br>私、お台所に行ってきます！
Japanese,scene_evt211228_cp4_q4_s10,detail,,<span class='scene-font-katari'>ルリアが厨房から運んできてくれた</span><br><span class='scene-font-katari'>スープを飲み始めると、</span><br><span class='scene-font-katari'>寝室に猫が潜り込んできた。</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,ねこ,にゃ。
Japanese,scene_evt211228_cp4_q4_s10,detail,ルリア,あれ？ シンシャさんの猫さんです！<br>一匹でお散歩してるのかな？
Japanese,scene_evt211228_cp4_q4_s10,detail,ウグス,あ！ ねこいた！<br>もー、[플레이어]に<br>めーわくかけちゃダメー！
Japanese,scene_evt211228_cp4_q4_s10,detail,,<span class='scene-font-katari'>探しに来たらしいウグスが猫を叱る。</span><br><span class='scene-font-katari'>だが猫は飛び上がって</span><br><span class='scene-font-katari'>[플레이어]の腹にどすんと座った。</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,ねこ,にゃん♪
Japanese,scene_evt211228_cp4_q4_s10,detail,クシナ,…………<br><span class='scene-font-kokoro'>（ウグス、猫みつけた？）</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,クシナ,…………<br><span class='scene-font-kokoro'>（あっ！ [플레이어]さんの</span><br><span class='scene-font-kokoro'>上に乗っちゃだめよ！）</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,ウグス,もー！ ねこ、ぼーじゃくぶじん！
Japanese,scene_evt211228_cp4_q4_s10,detail,,<span class='scene-font-katari'>ウグスと同じように猫を探していた</span><br><span class='scene-font-katari'>シンシャ達は、[플레이어]に負担を</span><br><span class='scene-font-katari'>掛けないよう猫を連れ帰ろうとする。</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,ネクタル,[플레이어]殿。<br>すぐに猫をどかします。
Japanese,scene_evt211228_cp4_q4_s10,detail,ねこ,<span class='scene-font-4'>ふしゃー！</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,クシナ,…………<br><span class='scene-font-kokoro'>（いつもはのんびりしてるのに、</span><br><span class='scene-font-kokoro'>ネクタルにはシャーッてするのよね）</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,ネクタル,<span class='scene-font-2'>ネクタルにだけ、何故……</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,クシナ,…………<br><span class='scene-font-kokoro'>（よし、捕まえた！</span><br><span class='scene-font-kokoro'>シンシャの膝に乗せちゃうね）</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,シンシャ,うん！<br>猫さん、いい子にしていてね。
Japanese,scene_evt211228_cp4_q4_s10,detail,ねこ,にゃ～ん。
Japanese,scene_evt211228_cp4_q4_s10,detail,シンシャ,[플레이어]さん、<br>急にすみません。<br>まだお休み中なのに。
Japanese,scene_evt211228_cp4_q4_s10,detail,ウグス,[플레이어]～、どー？<br>ぐあいわるい？<br>くるしーとかある？
Japanese,scene_evt211228_cp4_q4_s10,detail,ウグス,あっ！ むなげさわっていーよ！<br>ウグスのむなげ、フカフカだから！<br>さわるとげんきでる。
Japanese,scene_evt211228_cp4_q4_s10,detail,ワムデュス,ほほー<br>たしかにフカフカ……<br>なかなかのもの。
Japanese,scene_evt211228_cp4_q4_s10,detail,ウグス,でしょ！ フカフカはえらい！
Japanese,scene_evt211228_cp4_q4_s10,detail,ワムデュス,うーん、ちょっとえらいかも。<br>食べられればもっといいけど。
Japanese,scene_evt211228_cp4_q4_s10,detail,ビィ,……なんか自然に混ざってきたな、<br>ワムデュス……
Japanese,scene_evt211228_cp4_q4_s10,detail,ルリア,あ、あれ？<br>そういえばそうですね、<br>いらっしゃい……？
Japanese,scene_evt211228_cp4_q4_s10,detail,ワムデュス,いらっしゃったよー<br>次は、ワムの番なので。
Japanese,scene_evt211228_cp4_q4_s10,detail,シンシャ,ワムデュスさんの番……？
Japanese,scene_evt211228_cp4_q4_s10,detail,クシナ,…………<br><span class='scene-font-kokoro'>（まさか……）</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,ワムデュス,次は、ワムデュスの試練。<br>よろしく。
Japanese,scene_evt211228_cp4_q4_s10,detail,,<span class='scene-font-katari'>目覚めたばかりの</span><br><span class='scene-font-katari'>[플레이어]に</span><br><span class='scene-font-katari'>ワムデュスは事も無げに告げる。</span>
Japanese,scene_evt211228_cp4_q4_s10,detail,,<span class='scene-font-katari'>休む間もない苦難の波を</span><br><span class='scene-font-katari'>[플레이어]は</span><br><span class='scene-font-katari'>泳ぎ渡ることが出来るのか──</span>
