Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt180531_cp0_q1_s10,detail,地味な少女,あぁ、どうしよう。<br>胸のどきどきが止まらない……<br>でも未成年は買えないのよね？
Japanese,scene_evt180531_cp0_q1_s10,detail,地味な少女,お店には悪いけれど、<br>もうちょっと読ませてもらお──
Japanese,scene_evt180531_cp0_q1_s10,detail,地味な少女,…………ッ！？
Japanese,scene_evt180531_cp0_q1_s10,detail,地味な少女,ウソ、ちょっと待って……？<br>ウソウソウソ、何この展開は！？
Japanese,scene_evt180531_cp0_q1_s10,detail,地味な少女,あ……あ……<br>あの密談のせいで決闘……？
Japanese,scene_evt180531_cp0_q1_s10,detail,地味な少女,でも、そんなのって……！<br>ふたりは引き裂かれる運命だなんて！
Japanese,scene_evt180531_cp0_q1_s10,detail,地味な少女,あぁでも密談がなかったら、<br>結ばれる機会は永遠になかった訳で……
Japanese,scene_evt180531_cp0_q1_s10,detail,地味な少女,<span class='scene-font-4'>うあぁぁぁッ！</span><br>なんて残酷で美しい物語なの！
Japanese,scene_evt180531_cp0_q1_s10,detail,地味な少女,あぁ……好き……
Japanese,scene_evt180531_cp0_q1_s10,detail,,<span class='scene-font-gray'>こうしてわたしは知りました。</span><br><span class='scene-font-gray'>男性同士の……を趣旨とした、</span><br><span class='scene-font-spword'>『耽美絵物語』</span><span class='scene-font-gray'>という文化を。</span>
Japanese,scene_evt180531_cp0_q1_s10,detail,,<span class='scene-font-gray'>そして見つける事が出来たんです。</span><br><span class='scene-font-gray'>耽美モノの絵師になるという夢を──</span>
